userId,235,118758
5,3.0,1.5
20,3.5,1.5
21,3.0,1.5
23,3.0,1.5
27,3.0,1.5
29,3.0,1.5
32,3.0,1.5
46,5.0,1.5
54,3.0,1.5
58,3.5,1.5
69,2.0,1.5
88,4.0,1.5
91,3.5,1.5
100,4.0,1.5
101,3.0,1.5
104,4.0,1.5
108,5.0,1.5
112,4.0,1.5
133,3.0,1.5
134,3.0,1.5
147,3.0,1.5
152,3.5,1.5
154,4.0,1.5
158,5.0,1.5
202,3.0,1.5
204,4.5,1.5
215,4.0,1.5
224,4.0,1.5
228,3.0,1.5
249,3.0,1.5
263,5.0,1.5
264,2.0,1.5
278,3.5,1.5
283,4.0,1.5
295,3.0,1.5
310,3.0,1.5
330,4.0,1.5
348,4.5,1.5
358,3.0,1.5
381,3.0,1.5
387,4.0,1.5
394,5.0,1.5
406,2.0,1.5
413,4.5,1.5
414,4.0,1.5
425,4.5,1.5
427,4.0,1.5
435,3.0,1.5
445,2.0,1.5
448,5.0,1.5
457,4.0,1.5
461,3.0,1.5
463,3.0,1.5
466,3.0,1.5
473,5.0,1.5
490,5.0,1.5
492,4.0,1.5
496,4.0,1.5
525,4.0,1.5
532,4.5,1.5
537,3.5,1.5
552,1.0,1.5
566,3.0,1.5
569,3.0,1.5
579,3.0,1.5
587,5.0,1.5
603,3.0,1.5
614,3.0,1.5
620,3.0,1.5
647,3.5,1.5
648,4.0,1.5
650,4.5,1.5
652,5.0,1.5
662,3.5,1.5
672,4.0,1.5
699,3.0,1.5
702,4.0,1.5
705,3.0,1.5
710,4.0,1.5
721,3.0,1.5
722,5.0,1.5
725,5.0,1.5
741,4.5,1.5
749,5.0,1.5
775,5.0,1.5
777,4.0,1.5
782,2.0,1.5
796,4.0,1.5
799,2.0,1.5
802,4.0,1.5
846,3.0,1.5
848,3.0,1.5
853,3.0,1.5
857,2.0,1.5
868,4.5,1.5
903,4.0,1.5
907,4.5,1.5
910,3.0,1.5
911,3.0,1.5
918,4.0,1.5
920,3.0,1.5
936,4.0,1.5
950,3.0,1.5
955,3.0,1.5
971,3.5,1.5
978,5.0,1.5
982,3.5,1.5
984,1.0,1.5
986,4.0,1.5
993,5.0,1.5
1007,3.0,1.5
1011,5.0,1.5
1012,4.0,1.5
1030,3.0,1.5
1041,3.0,1.5
1045,4.0,1.5
1052,3.0,1.5
1058,3.0,1.5
1072,3.0,1.5
1082,4.0,1.5
1087,3.0,1.5
1093,2.0,1.5
1095,1.0,1.5
1102,5.0,1.5
1105,4.0,1.5
1116,1.0,1.5
1126,3.0,1.5
1133,4.0,1.5
1144,3.0,1.5
1147,3.5,1.5
1154,4.0,1.5
1165,4.0,1.5
1174,3.0,1.5
1186,3.0,1.5
1191,4.0,1.5
1200,4.0,1.5
1208,4.0,1.5
1209,3.5,1.5
1212,4.0,1.5
1215,3.0,1.5
1222,4.0,1.5
1228,4.0,1.5
1258,4.0,1.5
1259,5.0,1.5
1264,3.0,1.5
1276,4.0,1.5
1280,3.0,1.5
1296,5.0,1.5
1301,3.0,1.5
1313,5.0,1.5
1326,4.0,1.5
1338,3.5,1.5
1350,2.0,1.5
1357,3.0,1.5
1359,4.0,1.5
1362,4.0,1.5
1376,5.0,1.5
1391,1.0,1.5
1392,4.0,1.5
1400,4.0,1.5
1403,1.0,1.5
1406,0.5,1.5
1411,4.0,1.5
1412,5.0,1.5
1422,4.0,1.5
1423,5.0,1.5
1436,3.0,1.5
1439,4.5,1.5
1450,3.0,1.5
1453,4.0,1.5
1470,4.0,1.5
1500,4.0,1.5
1507,3.0,1.5
1513,4.0,1.5
1514,4.0,1.5
1515,4.5,1.5
1523,3.0,1.5
1525,3.5,1.5
1530,2.0,1.5
1555,3.0,1.5
1567,5.0,1.5
1568,3.5,1.5
1592,5.0,1.5
1595,3.0,1.5
1616,2.5,1.5
1617,3.0,1.5
1627,4.0,1.5
1628,2.0,1.5
1635,3.0,1.5
1638,4.0,1.5
1640,2.5,1.5
1643,1.0,1.5
1644,4.5,1.5
1645,4.0,1.5
1667,4.0,1.5
1672,3.0,1.5
1676,4.0,1.5
1698,3.0,1.5
1702,3.0,1.5
1709,4.0,1.5
1715,5.0,1.5
1718,4.0,1.5
1729,4.0,1.5
1753,3.0,1.5
1763,4.0,1.5
1764,2.0,1.5
1769,3.5,1.5
1771,3.0,1.5
1772,3.0,1.5
1792,3.0,1.5
1807,3.0,1.5
1808,3.0,1.5
1813,4.0,1.5
1815,3.0,1.5
1825,4.0,1.5
1845,3.0,1.5
1849,3.5,1.5
1851,4.0,1.5
1855,3.0,1.5
1864,3.0,1.5
1869,5.0,1.5
1876,2.0,1.5
1889,4.0,1.5
1902,3.5,1.5
1908,4.0,1.5
1928,5.0,1.5
1931,3.0,1.5
1937,4.0,1.5
1942,4.0,1.5
1951,3.5,1.5
1963,3.5,1.5
1970,4.0,1.5
1972,4.0,1.5
1983,5.0,1.5
1985,3.0,1.5
2001,3.5,1.5
2006,3.0,1.5
2008,2.0,1.5
2013,4.5,1.5
2034,4.5,1.5
2051,2.5,1.5
2066,3.0,1.5
2071,3.5,1.5
2080,3.0,1.5
2083,4.0,1.5
2084,1.0,1.5
2088,3.0,1.5
2094,5.0,1.5
2099,4.0,1.5
2116,5.0,1.5
2126,4.0,1.5
2127,4.0,1.5
2130,3.0,1.5
2139,3.5,1.5
2171,4.0,1.5
2191,3.0,1.5
2198,4.0,1.5
2209,3.0,1.5
2229,3.0,1.5
2232,3.5,1.5
2233,5.0,1.5
2234,4.5,1.5
2241,4.0,1.5
2256,2.0,1.5
2257,3.0,1.5
2261,3.0,1.5
2269,5.0,1.5
2270,2.0,1.5
2271,3.0,1.5
2278,4.0,1.5
2279,3.5,1.5
2296,3.0,1.5
2311,3.0,1.5
2313,5.0,1.5
2323,3.0,1.5
2324,1.0,1.5
2330,4.5,1.5
2344,5.0,1.5
2349,5.0,1.5
2352,2.0,1.5
2362,0.5,1.5
2378,4.0,1.5
2397,3.0,1.5
2412,4.0,1.5
2424,5.0,1.5
2430,4.0,1.5
2436,4.0,1.5
2462,2.0,1.5
2467,4.0,1.5
2468,3.0,1.5
2476,4.0,1.5
2514,5.0,1.5
2527,2.0,1.5
2540,4.0,1.5
2543,4.0,1.5
2554,5.0,1.5
2558,2.5,1.5
2562,3.0,1.5
2568,1.0,1.5
2576,2.0,1.5
2577,3.0,1.5
